creator,creatorLabel,datebirth,datedeath,placebirthLabel,lat_long,placedeathLabel,lat_long_2
http://www.wikidata.org/entity/Q452318,Sebastiano Serlio,1475-09-15T00:00:00Z,1554-01-01T00:00:00Z,Bologne,"44.493888888889, 11.342777777778",Fontainebleau,"48.408888888889, 2.7016666666667"
http://www.wikidata.org/entity/Q443442,Levina Teerlinc,1510-01-01T00:00:00Z,1576-06-23T00:00:00Z,Bruges,"51.209444444444, 3.22",Londres,"51.507222222222, -0.1275"
http://www.wikidata.org/entity/Q459274,Ludger tom Ring der Jüngere,1522-01-01T00:00:00Z,1584-01-01T00:00:00Z,Münster,"51.966666666667, 7.6333333333333",Brunswick,"52.269166666667, 10.521111111111"
http://www.wikidata.org/entity/Q449920,Hans Dürer,1490-02-21T00:00:00Z,1534-01-01T00:00:00Z,Nuremberg,"49.452777777778, 11.077777777778",Cracovie,"50.066666666667, 19.95"
http://www.wikidata.org/entity/Q442528,Giovanni Antonio Boltraffio,1467-01-01T00:00:00Z,1516-01-01T00:00:00Z,Milan,"45.464161, 9.190336",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q458158,Gerard Horenbout,1465-01-01T00:00:00Z,1541-01-01T00:00:00Z,Gand,"51.05, 3.7166666666667",Londres,"51.507222222222, -0.1275"
http://www.wikidata.org/entity/Q470846,Amico Aspertini,1475-01-01T00:00:00Z,1552-01-01T00:00:00Z,Bologne,"44.493888888889, 11.342777777778",Bologne,"44.493888888889, 11.342777777778"
http://www.wikidata.org/entity/Q460751,Prospero Fontana,1512-01-01T00:00:00Z,1597-01-01T00:00:00Z,Bologne,"44.493888888889, 11.342777777778",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q469379,Francesco Melzi,1491-01-01T00:00:00Z,1568-01-01T00:00:00Z,Milan,"45.464161, 9.190336",Vaprio d'Adda,"45.566666666667, 9.5333333333333"
http://www.wikidata.org/entity/Q450490,Bernt Notke,1440-01-01T00:00:00Z,1509-06-01T00:00:00Z,Lassan,"53.933333333333, 13.833333333333",Lübeck,"53.869722222222, 10.686388888889"
http://www.wikidata.org/entity/Q455712,Domenico Beccafumi,1486-01-01T00:00:00Z,1551-05-15T00:00:00Z,province de Sienne,"43.333333333333, 11.333333333333",Sienne,"43.318333333333, 11.331388888889"
http://www.wikidata.org/entity/Q454678,Bernard van Orley,1487-01-01T00:00:00Z,1541-01-06T00:00:00Z,Bruxelles,"50.846666666667, 4.3525",Murcie,"37.986111111111, -1.1302777777778"
http://www.wikidata.org/entity/Q459626,Ambrosius Benson,1500-01-01T00:00:00Z,1550-01-01T00:00:00Z,Italie du Nord,"45.5, 10.5",Bruges,"51.209444444444, 3.22"
http://www.wikidata.org/entity/Q464485,Sin Saimdang,1504-10-29T00:00:00Z,1551-05-17T00:00:00Z,Gangneung,"37.755555555556, 128.89611111111",Paju,"37.832777777778, 126.81694444444"
http://www.wikidata.org/entity/Q537712,Franciabigio,1482-01-01T00:00:00Z,1525-02-13T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q543948,Frans Floris I,1519-01-01T00:00:00Z,1570-10-01T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q544173,Marietta Robusti,1554-01-01T00:00:00Z,1590-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q528968,Jacopo Zucchi,1542-01-01T00:00:00Z,1596-01-01T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q531677,Bartholomäus Zeitblom,1460-01-01T00:00:00Z,1519-01-01T00:00:00Z,Nördlingen,"48.85, 10.5",Ulm,"48.4, 9.9833333333333"
http://www.wikidata.org/entity/Q533314,Joachim Bueckelaer,1533-01-01T00:00:00Z,1573-01-01T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q538350,Maarten van Heemskerck,1498-06-10T00:00:00Z,1574-10-11T00:00:00Z,Heemskerk,"52.516666666667, 4.6666666666667",Haarlem,"52.380277777778, 4.6405555555556"
http://www.wikidata.org/entity/Q507825,Hans Sebald Beham,1500-01-01T00:00:00Z,1550-12-02T00:00:00Z,Nuremberg,"49.452777777778, 11.077777777778",Francfort-sur-le-Main,"50.113611111111, 8.6797222222222"
http://www.wikidata.org/entity/Q503386,Alonso Sánchez Coello,1531-01-01T00:00:00Z,1588-08-08T00:00:00Z,Benifairó de les Valls,"39.7277183, -0.2686309",Madrid,"40.418888888889, -3.6919444444444"
http://www.wikidata.org/entity/Q523514,Anton van den Wyngaerde,1525-01-01T00:00:00Z,1571-05-07T00:00:00Z,Anvers,"51.216666666667, 4.4",Madrid,"40.418888888889, -3.6919444444444"
http://www.wikidata.org/entity/Q540489,Daniele da Volterra,1509-01-01T00:00:00Z,1566-04-24T00:00:00Z,Volterra,"43.4, 10.866666666667",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q507825,Hans Sebald Beham,1500-01-01T00:00:00Z,1550-11-22T00:00:00Z,Nuremberg,"49.452777777778, 11.077777777778",Francfort-sur-le-Main,"50.113611111111, 8.6797222222222"
http://www.wikidata.org/entity/Q495060,Andrea Schiavone,1510-01-01T00:00:00Z,1563-12-21T00:00:00Z,Zadar,"44.116666666667, 15.216666666667",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q495060,Andrea Schiavone,1522-01-01T00:00:00Z,1563-12-01T00:00:00Z,Zadar,"44.116666666667, 15.216666666667",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q495060,Andrea Schiavone,1522-01-01T00:00:00Z,1563-12-21T00:00:00Z,Zadar,"44.116666666667, 15.216666666667",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q495060,Andrea Schiavone,1510-01-01T00:00:00Z,1563-12-01T00:00:00Z,Zadar,"44.116666666667, 15.216666666667",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q532091,Hans Brosamer,1495-01-01T00:00:00Z,1552-01-01T00:00:00Z,Fulda,"50.552777777778, 9.6775",Erfurt,"50.978055555556, 11.029166666667"
http://www.wikidata.org/entity/Q509486,Giorgio Gandini del Grano,1490-01-01T00:00:00Z,1538-01-01T00:00:00Z,Parme,"44.801472222222, 10.328",Parme,"44.801472222222, 10.328"
http://www.wikidata.org/entity/Q495110,Andrea Solari,1460-01-01T00:00:00Z,1524-01-01T00:00:00Z,Milan,"45.464161, 9.190336",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q504949,Giovanni Battista Moroni,1525-01-01T00:00:00Z,1578-02-05T00:00:00Z,Albino,"45.760555555556, 9.7969444444444",Bergame,"45.695, 9.67"
http://www.wikidata.org/entity/Q512863,Juan de Flandes,1450-01-01T00:00:00Z,1519-01-01T00:00:00Z,Gand,"51.05, 3.7166666666667",Palencia,"42.016666666667, -4.5333333333333"
http://www.wikidata.org/entity/Q499934,Barthel Beham,1502-01-01T00:00:00Z,1540-01-01T00:00:00Z,Nuremberg,"49.452777777778, 11.077777777778",Bologne,"44.493888888889, 11.342777777778"
http://www.wikidata.org/entity/Q524497,Vincenzo Tamagni,1492-04-10T00:00:00Z,1530-01-01T00:00:00Z,San Gimignano,"43.467719, 11.043221",San Gimignano,"43.467719, 11.043221"
http://www.wikidata.org/entity/Q534856,Hermen Rode,1430-01-01T00:00:00Z,1504-01-01T00:00:00Z,Lübeck,"53.869722222222, 10.686388888889",Lübeck,"53.869722222222, 10.686388888889"
http://www.wikidata.org/entity/Q536696,Kanō Eitoku,1543-03-08T00:00:00Z,1590-10-12T00:00:00Z,Kyoto,"35.011666666667, 135.76805555556",Kyoto,"35.011666666667, 135.76805555556"
http://www.wikidata.org/entity/Q503332,Giovanni Sallustio Peruzzi,1511-01-01T00:00:00Z,1573-01-01T00:00:00Z,Sienne,"43.318333333333, 11.331388888889",Autriche,"48.0, 14.0"
http://www.wikidata.org/entity/Q503332,Giovanni Sallustio Peruzzi,1511-01-01T00:00:00Z,1573-01-01T00:00:00Z,Sienne,"43.318333333333, 11.331388888889",Autriche,"48, 14.0"
http://www.wikidata.org/entity/Q503332,Giovanni Sallustio Peruzzi,1511-01-01T00:00:00Z,1573-01-01T00:00:00Z,Sienne,"43.318333333333, 11.331388888889",Autriche,"48.0, 14"
http://www.wikidata.org/entity/Q503332,Giovanni Sallustio Peruzzi,1511-01-01T00:00:00Z,1573-01-01T00:00:00Z,Sienne,"43.318333333333, 11.331388888889",Autriche,"48, 14"
http://www.wikidata.org/entity/Q525123,Girolamo del Pacchia,1477-01-05T00:00:00Z,1533-01-01T00:00:00Z,Sienne,"43.318333333333, 11.331388888889",Sienne,"43.318333333333, 11.331388888889"
http://www.wikidata.org/entity/Q705079,Francesco Bassano le Jeune,1549-02-05T00:00:00Z,1592-07-04T00:00:00Z,Bassano del Grappa,"45.768611111111, 11.736666666667",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q698624,Georg Pencz,1500-01-01T00:00:00Z,1550-10-11T00:00:00Z,Nuremberg,"49.452777777778, 11.077777777778",Leipzig,"51.333333333333, 12.383333333333"
http://www.wikidata.org/entity/Q705640,Jean Jacques Caraglio,1500-01-01T00:00:00Z,1565-08-26T00:00:00Z,Vérone,"45.438158333333, 10.993741666667",Parme,"44.801472222222, 10.328"
http://www.wikidata.org/entity/Q707600,Galeazzo Campi,1475-01-01T00:00:00Z,1536-01-01T00:00:00Z,Crémone,"45.133333333333, 10.033333333333",Crémone,"45.133333333333, 10.033333333333"
http://www.wikidata.org/entity/Q717097,Francesco Granacci,1469-08-10T00:00:00Z,1543-12-20T00:00:00Z,Volterra,"43.4, 10.866666666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q698624,Georg Pencz,1500-01-01T00:00:00Z,1550-10-31T00:00:00Z,Nuremberg,"49.452777777778, 11.077777777778",Leipzig,"51.333333333333, 12.383333333333"
http://www.wikidata.org/entity/Q574388,Jacopo Strada,1507-01-01T00:00:00Z,1588-09-06T00:00:00Z,Mantoue,"45.156388888889, 10.791111111111",Vienne,"48.20833, 16.373064"
http://www.wikidata.org/entity/Q548527,Quentin Metsys le Jeune,1543-01-01T00:00:00Z,1589-04-18T00:00:00Z,Anvers,"51.216666666667, 4.4",Francfort-sur-l'Oder,"52.35, 14.55"
http://www.wikidata.org/entity/Q553186,Hans Mielich,1516-01-01T00:00:00Z,1573-03-20T00:00:00Z,Munich,"48.133333333333, 11.566666666667",Munich,"48.133333333333, 11.566666666667"
http://www.wikidata.org/entity/Q561783,Pedro Berruguete,1450-01-01T00:00:00Z,1504-01-01T00:00:00Z,province de Palencia,"42.416666666667, -4.5",Ávila,"40.654347222222, -4.6962222222222"
http://www.wikidata.org/entity/Q567523,Jörg Ratgeb,1485-01-01T00:00:00Z,1526-01-01T00:00:00Z,Schwäbisch Gmünd,"48.8, 9.8",Pforzheim,"48.9, 8.7166666666667"
http://www.wikidata.org/entity/Q602742,Antoine Lafréry,1512-01-01T00:00:00Z,1577-01-01T00:00:00Z,Orgelet,"46.522222222222, 5.6102777777778",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q598649,Antoniazzo Romano,1430-01-01T00:00:00Z,1508-01-01T00:00:00Z,Rome,"41.893055555556, 12.482777777778",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q670805,Niklaus Manuel,1484-01-01T00:00:00Z,1530-04-28T00:00:00Z,Berne,"46.950833333333, 7.4386111111111",Berne,"46.950833333333, 7.4386111111111"
http://www.wikidata.org/entity/Q603226,Bernardino Loschi,1460-01-01T00:00:00Z,1540-05-27T00:00:00Z,Parme,"44.801472222222, 10.328",Carpi,"44.78237, 10.8777"
http://www.wikidata.org/entity/Q603226,Bernardino Loschi,1460-01-01T00:00:00Z,1540-05-27T00:00:00Z,Parme,"44.801472222222, 10.328",Carpi,"44.783333333333, 10.885"
http://www.wikidata.org/entity/Q682812,Hans Leu,1460-01-01T00:00:00Z,1507-01-01T00:00:00Z,Baden,"47.473333333333, 8.3041666666667",Zurich,"47.378611111111, 8.54"
http://www.wikidata.org/entity/Q654579,Bartolomeo della Gatta,1448-01-01T00:00:00Z,1502-01-01T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Arezzo,"43.463055555556, 11.878055555556"
http://www.wikidata.org/entity/Q617467,Jakob Seisenegger,1505-01-01T00:00:00Z,1567-01-01T00:00:00Z,Basse-Autriche,"48.333333333333, 15.75",Linz,"48.3, 14.283333333333"
http://www.wikidata.org/entity/Q640361,Jérôme Cock,1518-01-01T00:00:00Z,1570-10-30T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q123806,Lattanzio Gambara,1530-01-01T00:00:00Z,1574-03-18T00:00:00Z,Brescia,"45.538888888889, 10.220280555556",Brescia,"45.538888888889, 10.220280555556"
http://www.wikidata.org/entity/Q132078,Marcus Gheeraerts l'Ancien,1519-01-01T00:00:00Z,1589-01-01T00:00:00Z,Bruges,"51.209444444444, 3.22",Londres,"51.507222222222, -0.1275"
http://www.wikidata.org/entity/Q132078,Marcus Gheeraerts l'Ancien,1519-01-01T00:00:00Z,1591-01-01T00:00:00Z,Bruges,"51.209444444444, 3.22",Londres,"51.507222222222, -0.1275"
http://www.wikidata.org/entity/Q132078,Marcus Gheeraerts l'Ancien,1521-01-01T00:00:00Z,1589-01-01T00:00:00Z,Bruges,"51.209444444444, 3.22",Londres,"51.507222222222, -0.1275"
http://www.wikidata.org/entity/Q132078,Marcus Gheeraerts l'Ancien,1521-01-01T00:00:00Z,1591-01-01T00:00:00Z,Bruges,"51.209444444444, 3.22",Londres,"51.507222222222, -0.1275"
http://www.wikidata.org/entity/Q78017,Agnes Dürer,1475-01-01T00:00:00Z,1539-01-01T00:00:00Z,Nuremberg,"49.452777777778, 11.077777777778",Nuremberg,"49.452777777778, 11.077777777778"
http://www.wikidata.org/entity/Q465443,Lucia Anguissola,1536-01-01T00:00:00Z,1565-01-01T00:00:00Z,Crémone,"45.133333333333, 10.033333333333",Crémone,"45.133333333333, 10.033333333333"
http://www.wikidata.org/entity/Q443639,Altobello Melone,1491-01-01T00:00:00Z,1543-05-03T00:00:00Z,Crémone,"45.133333333333, 10.033333333333",Crémone,"45.133333333333, 10.033333333333"
http://www.wikidata.org/entity/Q452530,Crispin van den Broeck,1523-01-01T00:00:00Z,1591-01-01T00:00:00Z,Malines,"51.016666666667, 4.4666666666667",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q601390,Bartolomeo Genga,1518-01-01T00:00:00Z,1558-01-01T00:00:00Z,Cesena,"44.133333333333, 12.233333333333",Malte,"35.883333333333, 14.5"
http://www.wikidata.org/entity/Q559405,Martin Kober,1550-01-01T00:00:00Z,1598-01-01T00:00:00Z,Wrocław,"51.10773, 17.03533",Cracovie,"50.066666666667, 19.95"
http://www.wikidata.org/entity/Q577279,Jan Mostaert,1475-01-01T00:00:00Z,1555-01-01T00:00:00Z,Haarlem,"52.380277777778, 4.6405555555556",Haarlem,"52.380277777778, 4.6405555555556"
http://www.wikidata.org/entity/Q598960,Pomponio Amalteo,1505-01-01T00:00:00Z,1588-03-09T00:00:00Z,Motta di Livenza,"45.779722222222, 12.608611111111",San Vito al Tagliamento,"45.915277777778, 12.855555555556"
http://www.wikidata.org/entity/Q585829,Antoine Caron,1521-01-01T00:00:00Z,1599-01-01T00:00:00Z,Beauvais,"49.434166666667, 2.0875",Paris,"48.856577777778, 2.3518277777778"
http://www.wikidata.org/entity/Q580165,Andrija Aleši,1425-01-01T00:00:00Z,1505-01-01T00:00:00Z,Lezhë,"41.783333333333, 19.633333333333",Split,"43.51, 16.45"
http://www.wikidata.org/entity/Q577590,Michelangelo Anselmi,1492-01-01T00:00:00Z,1556-01-01T00:00:00Z,Lucques,"43.85, 10.516666666667",Parme,"44.801472222222, 10.328"
http://www.wikidata.org/entity/Q567337,Jörg Breu l'Ancien,1475-01-01T00:00:00Z,1537-01-01T00:00:00Z,Augsbourg,"48.371666666667, 10.898333333333",Augsbourg,"48.371666666667, 10.898333333333"
http://www.wikidata.org/entity/Q601175,Antonio Campi,1524-01-01T00:00:00Z,1587-01-01T00:00:00Z,Crémone,"45.133333333333, 10.033333333333",Crémone,"45.133333333333, 10.033333333333"
http://www.wikidata.org/entity/Q563366,Virgil Solis,1514-01-01T00:00:00Z,1562-08-01T00:00:00Z,Nuremberg,"49.452777777778, 11.077777777778",Nuremberg,"49.452777777778, 11.077777777778"
http://www.wikidata.org/entity/Q548407,Daniel Hopfer,1470-01-01T00:00:00Z,1536-01-01T00:00:00Z,Kaufbeuren,"47.88, 10.6225",Augsbourg,"48.371666666667, 10.898333333333"
http://www.wikidata.org/entity/Q688304,Urs Graf,1485-01-01T00:00:00Z,1528-01-01T00:00:00Z,Soleure,"47.208055555556, 7.5375",Bâle,"47.550555555556, 7.5911111111111"
http://www.wikidata.org/entity/Q672255,Jean Provost,1465-01-01T00:00:00Z,1529-01-01T00:00:00Z,Mons,"50.454722222222, 3.9519444444444",Bruges,"51.209444444444, 3.22"
http://www.wikidata.org/entity/Q631628,Arcangelo Salimbeni,1536-01-01T00:00:00Z,1579-01-01T00:00:00Z,Sienne,"43.318333333333, 11.331388888889",Sienne,"43.318333333333, 11.331388888889"
http://www.wikidata.org/entity/Q698115,Bartholomaeus Bruyn le Vieux,1493-01-01T00:00:00Z,1555-04-22T00:00:00Z,Wesel,"51.658611111111, 6.6177777777778",Cologne,"50.942222222222, 6.9577777777778"
http://www.wikidata.org/entity/Q685765,Pietro Paolo Agabito,1470-01-01T00:00:00Z,1540-01-01T00:00:00Z,Sassoferrato,"43.427469444444, 12.856519444444",Cupramontana,"43.445980555556, 13.117369444444"
http://www.wikidata.org/entity/Q677006,Henri Bles,1510-01-01T00:00:00Z,1555-01-01T00:00:00Z,Bouvignes-sur-Meuse,"50.2725, 4.8986",Ferrare,"44.835297, 11.619865"
http://www.wikidata.org/entity/Q677006,Henri Bles,1480-01-01T00:00:00Z,1555-01-01T00:00:00Z,Bouvignes-sur-Meuse,"50.2725, 4.8986",Ferrare,"44.835297, 11.619865"
http://www.wikidata.org/entity/Q677071,Tobias Stimmer,1539-04-07T00:00:00Z,1584-01-04T00:00:00Z,Schaffhouse,"47.7, 8.6330555555556",Strasbourg,"48.573333333333, 7.7522222222222"
http://www.wikidata.org/entity/Q637420,Bernhard Strigel,1460-01-01T00:00:00Z,1528-05-24T00:00:00Z,Memmingen,"47.987777777778, 10.181111111111",Memmingen,"47.987777777778, 10.181111111111"
http://www.wikidata.org/entity/Q696266,Hans Cranach,1513-01-01T00:00:00Z,1537-10-09T00:00:00Z,Wittemberg,"51.865833333333, 12.649722222222",Bologne,"44.493888888889, 11.342777777778"
http://www.wikidata.org/entity/Q691408,Pietro Marescalchi,1522-01-01T00:00:00Z,1584-05-09T00:00:00Z,Feltre,"46.016666666667, 11.9",Feltre,"46.016666666667, 11.9"
http://www.wikidata.org/entity/Q673887,Meister I A M von Zwolle,1425-01-01T00:00:00Z,1504-01-01T00:00:00Z,Schüttorf,"52.316666666667, 7.2166666666667",Zwolle,"52.516666666667, 6.1"
http://www.wikidata.org/entity/Q164696,Hans Baldung,1484-01-01T00:00:00Z,1545-09-01T00:00:00Z,Schwäbisch Gmünd,"48.8, 9.8",Strasbourg,"48.573333333333, 7.7522222222222"
http://www.wikidata.org/entity/Q181980,Girolamo da Treviso,1508-01-01T00:00:00Z,1544-09-30T00:00:00Z,Trévise,"45.672219444444, 12.242219444444",Boulogne-sur-Mer,"50.725555555556, 1.6138888888889"
http://www.wikidata.org/entity/Q176694,Antonio Moro,1520-01-01T00:00:00Z,1575-01-01T00:00:00Z,Utrecht,"52.088888888889, 5.1155555555556",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q170339,Lucas Cranach le Jeune,1515-10-14T00:00:00Z,1586-01-25T00:00:00Z,Wittemberg,"51.865833333333, 12.649722222222",Wittemberg,"51.865833333333, 12.649722222222"
http://www.wikidata.org/entity/Q204874,Maître de Francfort,1460-01-01T00:00:00Z,1533-01-01T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q215305,Giulio Romano,1499-01-01T00:00:00Z,1546-11-01T00:00:00Z,Rome,"41.893055555556, 12.482777777778",Mantoue,"45.156388888889, 10.791111111111"
http://www.wikidata.org/entity/Q434058,Taddeo Zuccaro,1529-09-11T00:00:00Z,1566-09-22T00:00:00Z,Urbino,"43.725238888889, 12.6372",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q434425,Francesco di Giorgio Martini,1439-10-02T00:00:00Z,1502-12-09T00:00:00Z,Sienne,"43.318333333333, 11.331388888889",Sienne,"43.318333333333, 11.331388888889"
http://www.wikidata.org/entity/Q431137,Jan Matsys,1509-01-01T00:00:00Z,1575-10-18T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q442491,Joachim Patinier,1480-01-01T00:00:00Z,1524-10-05T00:00:00Z,Dinant,"50.256388888889, 4.9136111111111",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q154338,Matthias Grünewald,1455-01-01T00:00:00Z,1528-09-10T00:00:00Z,Wurtzbourg,"49.794444444444, 9.9294444444444",Halle,"51.48333333, 11.96666667"
http://www.wikidata.org/entity/Q154338,Matthias Grünewald,1455-01-01T00:00:00Z,1528-09-10T00:00:00Z,Wurtzbourg,"49.794444444444, 9.9294444444444",Halle,"51.483055555556, 11.971944444444"
http://www.wikidata.org/entity/Q153472,Joos van Cleve,1485-01-01T00:00:00Z,1540-01-01T00:00:00Z,Clèves,"51.7875, 6.1352777777778",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q154338,Matthias Grünewald,1480-01-01T00:00:00Z,1528-09-10T00:00:00Z,Wurtzbourg,"49.794444444444, 9.9294444444444",Halle,"51.48333333, 11.96666667"
http://www.wikidata.org/entity/Q154338,Matthias Grünewald,1480-01-01T00:00:00Z,1528-09-10T00:00:00Z,Wurtzbourg,"49.794444444444, 9.9294444444444",Halle,"51.483055555556, 11.971944444444"
http://www.wikidata.org/entity/Q154338,Matthias Grünewald,1455-01-01T00:00:00Z,1528-01-01T00:00:00Z,Wurtzbourg,"49.794444444444, 9.9294444444444",Halle,"51.48333333, 11.96666667"
http://www.wikidata.org/entity/Q154338,Matthias Grünewald,1455-01-01T00:00:00Z,1528-01-01T00:00:00Z,Wurtzbourg,"49.794444444444, 9.9294444444444",Halle,"51.483055555556, 11.971944444444"
http://www.wikidata.org/entity/Q154338,Matthias Grünewald,1480-01-01T00:00:00Z,1528-01-01T00:00:00Z,Wurtzbourg,"49.794444444444, 9.9294444444444",Halle,"51.48333333, 11.96666667"
http://www.wikidata.org/entity/Q154338,Matthias Grünewald,1480-01-01T00:00:00Z,1528-01-01T00:00:00Z,Wurtzbourg,"49.794444444444, 9.9294444444444",Halle,"51.483055555556, 11.971944444444"
http://www.wikidata.org/entity/Q104679,Thoman Burgkmair,1444-01-01T00:00:00Z,1523-01-01T00:00:00Z,Augsbourg,"48.371666666667, 10.898333333333",Augsbourg,"48.371666666667, 10.898333333333"
http://www.wikidata.org/entity/Q116240,Jost Amman,1539-07-03T00:00:00Z,1591-03-17T00:00:00Z,Zurich,"47.378611111111, 8.54",Nuremberg,"49.452777777778, 11.077777777778"
http://www.wikidata.org/entity/Q712391,Gaspard Becerra,1520-01-01T00:00:00Z,1568-01-23T00:00:00Z,Baeza,"37.983333333333, -3.4666666666667",Madrid,"40.418888888889, -3.6919444444444"
http://www.wikidata.org/entity/Q712512,Luca Cambiaso,1527-11-07T00:00:00Z,1585-09-06T00:00:00Z,Moneglia,"44.238619444444, 9.490275",Escurial,"40.589167, -4.147778"
http://www.wikidata.org/entity/Q703250,Luis de Morales,1509-01-01T00:00:00Z,1586-05-09T00:00:00Z,Badajoz,"38.88, -6.97",Badajoz,"38.88, -6.97"
http://www.wikidata.org/entity/Q704594,Francesco Salviati,1510-01-01T00:00:00Z,1563-11-11T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q610556,Wolf Huber,1485-01-01T00:00:00Z,1553-06-13T00:00:00Z,Feldkirch,"47.238055555556, 9.5983333333333",Passau,"48.566666666667, 13.466666666667"
http://www.wikidata.org/entity/Q632385,Maître du retable de saint Barthélemy,1450-01-01T00:00:00Z,1510-01-01T00:00:00Z,Nimègue,"51.833333333333, 5.85",Cologne,"50.942222222222, 6.9577777777778"
http://www.wikidata.org/entity/Q430430,Mayken Verhulst,1518-01-01T00:00:00Z,1599-01-01T00:00:00Z,Malines,"51.016666666667, 4.4666666666667",Malines,"51.016666666667, 4.4666666666667"
http://www.wikidata.org/entity/Q436823,Mariotto Albertinelli,1474-10-22T00:00:00Z,1515-11-15T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q333563,Nicolò dell'Abbate,1509-01-01T00:00:00Z,1571-01-01T00:00:00Z,Modène,"44.64582, 10.92572",Fontainebleau,"48.408888888889, 2.7016666666667"
http://www.wikidata.org/entity/Q434006,Pieter Coecke van Aelst,1502-08-24T00:00:00Z,1550-12-06T00:00:00Z,Alost,"50.933333333333, 4.0333333333333",Bruxelles,"50.8467, 4.3547"
http://www.wikidata.org/entity/Q346502,Jacopo Bassano,1510-01-01T00:00:00Z,1592-02-13T00:00:00Z,Bassano del Grappa,"45.768611111111, 11.736666666667",Bassano del Grappa,"45.768611111111, 11.736666666667"
http://www.wikidata.org/entity/Q333563,Nicolò dell'Abbate,1512-01-01T00:00:00Z,1571-01-01T00:00:00Z,Modène,"44.64582, 10.92572",Fontainebleau,"48.408888888889, 2.7016666666667"
http://www.wikidata.org/entity/Q334875,Behzad,1460-01-01T00:00:00Z,1535-01-01T00:00:00Z,Hérat,"34.37385, 62.179180555556",Hérat,"34.37385, 62.179180555556"
http://www.wikidata.org/entity/Q371619,Rueland Frueauf le jeune,1470-01-01T00:00:00Z,1545-01-01T00:00:00Z,Salzbourg,"47.8, 13.033333333333",Passau,"48.566666666667, 13.466666666667"
http://www.wikidata.org/entity/Q369663,François Dubois,1529-01-01T00:00:00Z,1584-01-01T00:00:00Z,Amiens,"49.891944444444, 2.2977777777778",Genève,"46.2, 6.15"
http://www.wikidata.org/entity/Q372203,Michel Sittow,1459-01-01T00:00:00Z,1525-12-21T00:00:00Z,Tallinn,"59.437222222222, 24.745",Tallinn,"59.437222222222, 24.745"
http://www.wikidata.org/entity/Q357807,Lorenzo Costa,1460-01-01T00:00:00Z,1535-03-25T00:00:00Z,Ferrare,"44.835297, 11.619865",Mantoue,"45.156388888889, 10.791111111111"
http://www.wikidata.org/entity/Q371619,Rueland Frueauf le jeune,1465-01-01T00:00:00Z,1545-01-01T00:00:00Z,Salzbourg,"47.8, 13.033333333333",Passau,"48.566666666667, 13.466666666667"
http://www.wikidata.org/entity/Q360383,Gil Vicente,1465-01-01T00:00:00Z,1536-01-01T00:00:00Z,Lisbonne,"38.716666666667, -9.1666666666667",Évora,"38.5725, -7.9072222222222"
http://www.wikidata.org/entity/Q372203,Michel Sittow,1459-01-01T00:00:00Z,1525-01-01T00:00:00Z,Tallinn,"59.437222222222, 24.745",Tallinn,"59.437222222222, 24.745"
